long,long,flags,long,long,long,long,long,long,long,long,long,long,long,long,long,long,None,flags,flags,flags,flags,flags,flags,flags,flags,flags,flags,long,flags,flags,long,flags,None
8899,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x191E21,0x333636,0x3C352E,0x3C352E,0x1F2427,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8900,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x191E21,0x2A2D2F,0x333636,0x3C352E,0x3C352E,0x1F2427,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8901,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x1C1C1C,0x222222,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8902,6,0x168,720,1440,2520,2640,2870,0,0,0,0,0,0,0,0,0,,0x726E76,0xFF7E4E,0xFF7E4E,0xFF7E4E,0x726E76,0x726E76,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8903,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x1E2427,0x373A3A,0x373B3B,0x463E36,0x4E453B,0x373A3A,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8904,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x303439,0x484138,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8905,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8906,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8907,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x484138,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8908,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x817C7C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8909,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x918371,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8910,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x584528,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8911,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x735F53,0xA66421,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8912,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x223218,0x2D4600,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8913,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x250C00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8914,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x151B08,0x895B23,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8915,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x171D00,0x7F5421,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8916,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x322900,0x754D1F,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8917,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x231F00,0x754D1F,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8918,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2B2400,0x754D1F,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8919,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x747474,0x4D4D4D,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8920,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xFFAF67,0xFFF3D8,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8921,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x464200,0x7F5421,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8922,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x381700,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8923,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8924,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x351B00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8925,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x373D00,0xA07D12,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8926,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x373D00,0x544412,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8927,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x373D00,0xA07D12,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8928,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x373D00,0x544412,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8929,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x446C92,0x446C92,0xFF8600,0xFF8600,0xFF7F00,0x446C92,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8930,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x254264,0x254264,0x427BA2,0x427BA2,0x79618C,0x254264,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8931,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x3238,0x193C49,0x6B5252,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8932,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x25404C,0x214559,0x586C6C,0x829BA7,0x756262,0x2B4351,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8933,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x25404C,0x1F4154,0x586C6C,0x829BA7,0x6F5D5D,0x2C4654,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8934,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x18404F,0x1F4154,0x4C6C6C,0x648C9C,0x6A5959,0x2C4553,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8935,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x183F4E,0x1E3F52,0x4C6C6C,0x648C9C,0x6A5959,0x2C4451,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8936,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x163946,0x1B394A,0x526C6C,0x618796,0x655555,0x253843,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8937,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8938,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0xFFF0E4,0xFFF0E4,0xFFBF69,0xFFF9EA,0xFFBB75,0xFFF0E4,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8939,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x25404C,0x214559,0x586C6C,0x648C9C,0x7B6868,0x253843,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8940,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x2346,0x2346,0x586C6C,0x446065,0x986F88,0x253843,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8941,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8942,5,0x0,720,1440,2160,2520,0,0,0,0,0,0,0,0,0,0,,0x2346,0x427BA2,0x5896C5,0x79618C,0x79618C,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8943,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x3E40,0x3E40,0x2E4F42,0x457B63,0x61714A,0x3E40,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8944,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x71C1C,0xB2228,0xE1218,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8945,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x3A2821,0x3A2821,0x6D4A23,0x5A3D1D,0x5D3F1E,0x3A2821,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8946,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x3144,0x101A,0x124343,0x255D67,0x6C4141,0x3144,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8947,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x446C92,0x446C92,0xFF8600,0xFF8600,0xFF7F00,0x446C92,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8948,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x254264,0x254264,0x427BA2,0x427BA2,0x79618C,0x254264,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8949,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x3238,0x3C49,0x236F8E,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8950,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x1D2B,0x1D2B,0x218485,0x3C919E,0x9E5454,0x1D2B,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8951,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x3157,0x3157,0xC5976B,0x64AAB6,0xC37C48,0x3157,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8952,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x4A6B,0x4A6B,0xEFB261,0xA2C5CD,0xE4A061,0x4A6B,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8953,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x5576,0x5576,0xFFD882,0xBBC7C8,0xFDBF6F,0x5576,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8954,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x3145,0x3145,0x1E6C6C,0x368796,0x7E4C4C,0x3145,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8955,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8956,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0xFFF0E4,0xFFF0E4,0xFFBF69,0xFFF9EA,0xFFBB75,0xFFF0E4,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8957,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x386790,0x386790,0xFF8E00,0xFFDAAD,0xFF8400,0x386790,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8958,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x2346,0x2346,0x9C88B9,0x446065,0xD26F88,0x2346,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8959,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8960,5,0x0,720,1440,2160,2520,0,0,0,0,0,0,0,0,0,0,,0x2346,0x427BA2,0x5896C5,0x79618C,0x79618C,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8961,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x3E40,0x3E40,0x2E4F42,0x457B63,0x61714A,0x3E40,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8962,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x71C1C,0xB2228,0xE1218,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8963,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x3A2821,0x3A2821,0x6D4A23,0x5A3D1D,0x5D3F1E,0x3A2821,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8964,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x3144,0x101A,0x124343,0x255D67,0x6C4141,0x3144,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8965,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x646464,0xCD9E00,0xFF9400,0xFFC77B,0x646464,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8966,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x468C,0x1D324F,0x4B617C,0x382338,0x468C,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8967,3,0x0,1440,2640,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x363849,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8968,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x34596A,0x4E5B5D,0x80879C,0x7A6980,0x396276,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8969,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x34596A,0x4E5A5D,0x80879C,0x78677E,0x396276,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8970,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x34596A,0x4E5A5D,0x7E85A0,0x78677E,0x355B6D,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8971,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x315464,0x485256,0x757C95,0x75627B,0x315464,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8972,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x315464,0x485256,0x6B7288,0x6E5D74,0x315464,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8973,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x212121,0x424242,0x212121,0x424242,0x212121,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8974,4,0x0,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,0,,0xEFE4FF,0xFFFFFF,0xFFEFE4FF,0xFFEFE4FF,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8975,4,0x0,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,0,,0x34596A,0x6B7288,0x75627B,0x315464,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8976,4,0x0,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,0,,0x6E5D74,0x6B7288,0x75627B,0x315464,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8977,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8978,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8979,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x374531,0x374531,0x374531,0x374531,0x374531,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8980,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x263E21,0x263E21,0x263E21,0x263E21,0x263E21,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8981,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x374531,0x374531,0x374531,0x374531,0x374531,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8982,5,0x0,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,0,,0x263E21,0x263E21,0x263E21,0x263E21,0x263E21,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8983,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xF2A471,0xF2A471,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8984,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2D5A87,0x2D5A87,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8985,4,0x0,720,1440,2160,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x234A54,0x1F49,0x2F353E,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8986,4,0x0,720,1440,2160,0,0,0,0,0,0,0,0,0,0,0,,0x1531,0x448C80,0x3AA2CF,0x6B5C80,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8987,4,0x0,720,1440,2160,0,0,0,0,0,0,0,0,0,0,0,,0x2D46,0xD27948,0x8BC8DE,0x947765,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8988,4,0x0,720,1440,2160,0,0,0,0,0,0,0,0,0,0,0,,0x5A78,0xFFAB40,0xAFDAE0,0xB57342,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8989,4,0x0,720,1440,2160,0,0,0,0,0,0,0,0,0,0,0,,0x1E3C,0xFFCA4C,0xB4B4B4,0xC7822B,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8990,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2F3332,0x2F3332,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8991,4,0x0,720,1440,2160,0,0,0,0,0,0,0,0,0,0,0,,0x4D4D4D,0x6E6E6E,0x4D4D4D,0x6E6E6E,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8992,4,0x0,720,1440,2160,0,0,0,0,0,0,0,0,0,0,0,,0xE8F1FF,0xFFD296,0xFFF7DE,0xFFE2A9,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8993,4,0x0,720,1440,2160,0,0,0,0,0,0,0,0,0,0,0,,0x5A809E,0xFFAF58,0xFFEDD2,0xFF9E56,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8994,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2140,0x405B71,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8995,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8996,5,0x168,720,1440,2160,2520,0,0,0,0,0,0,0,0,0,0,,0x324B,0x204C6F,0x6182B7,0x5D5078,0x324B,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8997,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8998,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
8999,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x40840,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9000,1,0x5A0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x41B4C,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9001,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0x506D8A,0x506D8A,0xCE8148,0xFFB782,0xCE8148,0x506D8A,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9002,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0x3A4884,0x3A4884,0x5B5F6A,0x656975,0x5B5F6A,0x3A4884,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9003,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0xF0F22,0x14142E,0x15,0x15,0x15,0x14142E,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9004,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0x39205A,0x402465,0xAC72A9,0x9C7FD6,0xAC72A9,0x6E486C,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9005,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0x5F2597,0x692BA1,0xD19DCF,0xDB93E1,0xD19DCF,0x9C6965,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9006,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0x8F38DE,0x8C38D8,0xFFF19B,0xFFE7AD,0xFFE090,0xD7BD79,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9007,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0xAF56FF,0xA23EEF,0xFFDD84,0xF6DC91,0xFFDD84,0xC4AC82,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9008,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0x2F2961,0x614A51,0xFFA27E,0xD08C5F,0xBB8C65,0x685057,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9009,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x5C5C5C,0x5C5C5C,0x6E6E6E,0x585858,0x6E6E6E,0x5C5C5C,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9010,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0xE8F1FF,0xE8F1FF,0xFFD296,0xFFF7DE,0xFFE2A9,0xE8F1FF,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9011,5,0x0,360,720,1440,2400,0,0,0,0,0,0,0,0,0,0,,0x3E1312,0xCC6F00,0xFF8A00,0xF7A66D,0xFF8A00,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9012,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0xFF000000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9013,5,0x0,360,720,1440,2400,0,0,0,0,0,0,0,0,0,0,,0x5D404A,0x873B44,0xB14E5A,0xD84200,0xB14E5A,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9014,6,0x0,360,720,1440,2400,2640,0,0,0,0,0,0,0,0,0,,0x5D5078,0x5D5078,0x5D5078,0x0,0x5D5078,0x5D5078,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9015,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x213E2F,0x213E2F,0x5B4842,0x114B59,0x5A4846,0x213E2F,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9016,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0xC18,0xC18,0x14302F,0x1D29,0x152235,0xC18,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9017,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x637B80,0x637B80,0x637B80,0x637B80,0x637B80,0x637B80,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9018,6,0x0,360,720,1440,2520,2640,0,0,0,0,0,0,0,0,0,,0x445457,0x445457,0x445457,0x445457,0x445457,0x445457,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9019,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x9D8971,0xD2A471,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9020,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x2B5BA5,0x2B5BA5,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9021,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x4071D,0x122274,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9022,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x796CA1,0xD8D1C8,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9023,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x5B5279,0xF5F5DE,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9024,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x4C4479,0xF4F4DE,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9025,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x3F3868,0xFFFFF1,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9026,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x504779,0xBBC3DE,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
9027,2,0x0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,,0x747474,0x424242,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0x0,0x0,0,0x0,
